userid,itemid,rating,timestamp
498,1070,3,881959103
454,939,2,888267386
642,931,4,885606857
379,414,5,880740415
542,71,3,886533562
435,327,3,884130765
13,320,1,882397010
551,710,5,892777753
269,63,1,891450857
699,764,3,886568162
157,685,3,886890372
276,415,3,874793062
361,443,3,879441253
145,135,5,885557731
221,39,4,875245798
305,117,2,886324028
498,127,4,881954219
313,203,5,891013859
82,238,3,878769373
601,87,4,876349503
749,468,3,878848333
330,82,4,876546298
314,94,4,877891386
458,174,3,886397109
426,610,4,879444550
864,732,4,888888067
864,65,3,888890690
303,413,2,879543524
295,213,5,879517324
326,210,3,879874964
442,436,3,883390048
232,744,3,880062645
393,1091,2,889731840
428,316,4,892572382
637,833,1,882905070
297,447,4,875239691
354,275,4,891216526
498,512,5,881957757
773,924,1,888540146
387,735,2,886484012
495,944,5,888637768
405,761,1,885548049
846,731,3,883949594
532,234,5,889235367
177,56,5,880130618
94,642,4,891720590
405,794,5,885549309
627,26,3,879530824
276,797,3,877934643
181,749,1,878961586
347,403,5,881654386
234,52,4,892334141
831,508,3,891354947
943,406,3,875502597
417,373,3,880952988
870,272,4,890920916
246,195,3,884921138
653,191,5,880150019
197,33,2,891409981
94,1210,3,891723558
527,177,5,879456405
883,113,4,891693723
184,676,4,889907925
194,501,3,879548319
254,400,3,886475790
1,2,3,876893171
151,51,4,879543055
865,117,2,880143746
189,8,5,893265710
249,1069,5,879572890
235,647,4,889655045
301,1091,3,882079353
279,393,1,875314093
643,143,4,891447868
174,575,1,886515239
407,96,3,875042569
932,541,1,891251421
907,173,4,880160140
453,125,3,877561349
387,518,4,886483151
506,1608,2,885135497
23,14,4,874784440
334,297,5,891544680
91,230,4,891439560
416,249,3,876697558
458,744,4,886394623
758,7,5,881975243
459,405,3,879563334
758,273,4,881977714
450,135,3,882373231
280,31,4,891701344
343,134,5,876404568
537,488,4,886030622
727,597,3,883709641
894,707,4,882404250
435,423,2,884131157
94,475,5,885870362
339,47,4,891032701
336,1059,3,877756890
269,792,4,891448436
535,658,4,879618569
715,268,4,875961674
705,393,4,883427716
16,423,5,877721142
181,820,1,878963342
18,753,4,880129816
682,1222,3,888523657
450,161,5,882396245
207,294,3,875504669
320,161,4,884749360
484,679,2,891195476
660,83,3,891199556
151,290,1,879543400
458,273,4,886394730
524,209,4,884634755
698,478,4,886366814
493,323,4,884129979
405,385,1,885547910
880,1157,4,880243817
181,1328,1,878962240
428,344,3,892572308
593,977,3,875660215
104,293,3,888465166
567,9,4,882426696
474,468,4,887926999
95,878,1,881599623
504,94,4,887841158
268,433,4,876514107
932,1397,4,891250793
913,474,5,881725737
884,509,4,876859090
916,295,2,880843551
766,212,5,891310125
653,197,3,878854332
642,759,3,885843824
586,153,2,884058956
279,151,4,875249259
363,66,4,891496849
326,433,2,879875644
184,606,5,889913687
328,148,3,885048638
486,6,4,879874902
693,135,4,875482524
393,546,2,887744578
299,297,3,877877691
748,114,4,879454773
452,625,3,875562159
92,8,5,875654159
833,684,3,875123195
711,315,4,886030353
880,80,2,880175050
320,849,4,884749360
610,516,3,888703710
627,576,3,879531504
833,576,3,875224603
773,639,4,888538931
181,1341,1,878962169
527,474,3,879455792
747,196,2,888640046
606,410,3,880921656
305,287,3,886324097
75,1,4,884050018
428,1280,3,885944069
279,190,3,875307407
7,515,3,891350757
303,77,4,879483978
924,433,5,885458168
267,1073,5,878974783
234,93,3,891227771
608,702,1,880406862
96,435,3,884403500
466,566,3,890284819
38,501,5,892429801
655,157,3,887611445
437,401,5,880143505
5,395,2,879198898
346,1188,1,875264472
593,591,4,877728878
889,431,4,880179725
184,72,3,889909988
450,4,3,882373865
188,300,4,875071195
442,294,2,883388120
332,728,4,893027298
927,67,4,879190473
450,612,4,882396564
357,287,4,878952265
346,746,3,874949116
846,40,2,883950253
577,38,2,880475453
901,477,3,877127021
311,942,5,884366112
684,520,4,875812065
279,219,2,875736276
521,97,3,884478049
457,214,5,882548280
655,4,2,887611649
524,1107,4,884636262
336,85,3,877758078
7,679,5,891353124
56,78,3,892910544
406,502,1,880131642
567,268,4,882426327
1,16,5,878543541
276,737,4,890979964
894,919,4,881625708
13,603,4,884538571
561,432,5,885807776
389,1121,4,879991485
478,153,3,889396212
830,203,4,891898061
250,688,2,878089182
279,1336,1,875298353
497,29,4,879362569
682,578,3,888522575
892,238,4,886608296
271,815,3,885848153
407,1230,2,876342822
325,430,5,891478028
751,316,4,888871453
401,1009,4,891032626
503,223,5,880472362
495,1245,5,888633129
639,471,2,891239349
295,218,5,879966498
263,333,2,891296842
374,758,1,882158481
416,8,5,893212484
268,172,5,875310031
296,289,3,884196351
823,160,4,878438232
177,135,5,880130712
394,68,5,881058419
629,1038,3,880116240
316,530,2,880853599
637,1226,2,882903191
880,92,4,880167778
805,724,2,881696699
886,95,5,876032531
620,94,5,889988340
561,675,3,885808904
764,1284,3,876244529
62,1136,3,879375977
908,50,4,879722397
117,1016,5,881008815
472,355,3,892790003
554,732,4,876550833
642,975,2,886130929
930,275,4,879534550
617,611,4,883789386
379,417,5,880525794
10,509,4,877889005
345,1053,3,884993903
437,683,2,881001121
851,1059,3,875730533
286,405,3,876522150
97,434,4,884239791
222,529,2,881059537
698,945,2,886367100
790,155,3,885157061
526,751,2,885681958
90,272,5,891382121
7,657,4,891351234
474,607,4,887926872
95,423,5,880571479
456,232,2,881374389
222,559,3,878184291
650,581,2,891370155
786,132,5,882842946
560,201,3,879975718
655,1288,3,887523427
7,612,5,891351121
886,68,3,876032422
399,781,2,882350617
314,1519,4,877892181
405,186,5,885547176
532,52,4,888629446
354,297,4,891216760
699,1187,4,879148051
697,288,2,882621431
239,463,5,889178689
307,588,4,877118284
624,108,3,879793198
130,946,4,875801830
727,250,5,883709242
671,31,2,883546333
279,216,3,884983225
532,771,3,874791172
716,174,5,879795025
280,507,3,891700682
342,496,4,875319334
454,131,3,881960330
746,232,3,885075304
58,9,4,884304328
908,264,3,879722206
826,294,4,885689918
484,233,5,891195444
437,473,5,881001888
840,507,4,891208667
868,47,2,877108302
389,615,4,879991115
495,179,5,888632470
275,226,3,880314914
862,1109,5,879305016
931,333,5,891037521
303,53,3,879485608
467,10,4,879532496
363,98,3,891495402
943,38,3,888640208
60,479,5,883326301
119,83,4,886176922
194,124,4,879539229
666,427,4,880139382
305,486,5,886323563
151,662,4,879525054
887,258,1,881377893
213,12,5,878955409
554,68,2,876368907
840,300,3,891204056
116,650,2,876452806
773,235,4,888539677
234,609,3,892335186
870,513,4,879713578
498,293,4,881955189
393,1446,5,887746346
194,31,3,879549793
655,612,3,888474456
610,568,4,888703648
786,381,3,882843397
7,356,4,891351728
643,117,3,891445823
409,474,5,881107351
279,502,5,875310263
256,202,3,882165032
758,221,3,881976335
342,1166,1,875319745
90,553,2,891384959
715,88,3,875964633
478,946,2,889396917
883,224,4,891692683
279,1499,4,890451408
336,655,3,877757752
883,900,5,891691654
399,229,2,882349143
532,515,5,889327324
708,362,1,892718575
514,269,4,885180864
7,644,5,891351685
943,559,4,888639638
746,423,3,885075612
595,304,3,886920774
442,268,4,883388092
566,69,4,881650108
883,694,5,891693110
10,497,4,877889261
838,311,4,887060659
416,274,4,893142100
378,708,4,880055949
554,229,3,876369907
401,519,4,891033158
545,732,4,879899619
600,2,3,888451908
316,633,4,880854472
458,527,2,886397857
181,1028,2,878962997
922,143,4,891449021
399,413,2,882340900
158,1067,4,880134261
13,346,4,883670552
28,209,4,881961214
116,328,3,876452186
293,70,3,888907101
880,931,3,880243564
244,196,5,880605416
451,303,2,879012648
269,523,5,891447593
655,1636,4,887473570
567,257,3,882427250
13,32,4,882140286
389,77,2,880088922
535,132,5,879619035
328,200,4,885046420
148,432,5,877019698
399,11,4,882344199
615,303,5,879447530
905,458,4,884984382
276,1210,2,877934988
201,767,4,884114505
327,152,3,887819194
749,498,4,878847926
407,519,4,875042466
455,744,3,879109881
23,652,4,874785926
332,879,4,887916385
291,410,5,874834481
160,137,4,876767299
405,449,1,885548093
450,39,4,882376282
357,831,3,878952080
429,90,4,882387731
301,772,3,882078250
733,740,3,879535886
548,181,4,891043008
417,582,3,879647749
450,237,5,887660650
72,271,1,880036346
655,785,2,887490946
269,148,1,891446443
64,227,3,889740880
716,230,3,879797198
938,290,3,891356679
44,257,4,878346689
450,775,4,882469432
233,98,5,877661724
210,755,3,887737631
378,5,3,880332609
487,68,5,883530949
332,291,4,887938439
711,265,2,879994536
671,231,3,884035993
533,713,2,879192582
387,58,4,886484065
11,428,4,891905032
174,1053,5,886514358
214,173,4,892668249
157,410,4,886890855
435,172,5,884132619
833,523,3,875133840
653,238,1,878866604
825,16,3,889020779
7,118,2,891353411
43,161,4,883955467
398,283,3,875652760
49,182,3,888069416
303,231,4,879485292
620,28,4,889988121
301,318,5,882075962
748,188,4,879455167
899,125,3,884120185
269,163,2,891449751
889,55,4,880181191
401,70,4,891033625
417,625,4,879649064
586,148,3,884065745
712,722,3,874957086
435,587,3,884132403
831,197,4,891354751
116,302,3,876451911
533,566,4,879191652
59,919,4,888203018
406,69,4,879446748
63,1138,2,875747789
642,1033,3,886569278
924,205,4,886327826
301,237,4,882074291
263,316,5,891297416
486,222,3,879874939
534,129,4,877807718
642,54,4,886206959
405,793,1,885547313
254,64,4,886472051
796,434,4,892676195
92,370,1,875644796
764,596,3,876243046
145,293,4,875270276
406,9,5,879445735
727,755,2,883712828
325,164,1,891479017
222,144,5,878182416
864,227,4,888889510
600,771,3,888452564
666,97,4,880139642
533,921,2,879439061
892,187,5,886608682
334,326,1,891544286
198,447,4,884209188
194,132,3,879520991
551,51,5,892784780
577,829,3,880470884
291,732,4,874868097
392,246,5,891038110
405,721,1,885547360
498,12,4,881957195
621,143,2,874965208
161,14,4,891171413
373,125,4,877098821
650,404,3,891369443
648,671,3,884883476
659,212,4,891387227
643,99,4,891447485
417,201,4,879648478
42,658,2,881107502
690,649,4,881179906
561,544,2,885809872
498,172,3,881956362
214,582,3,891544236
267,959,3,878972524
303,960,4,879467361
854,79,4,882814298
642,94,2,885605909
619,53,2,885954341
297,237,4,875239383
425,679,3,878738548
793,696,3,875104303
693,131,3,875484953
72,198,5,880037881
751,95,5,889134419
207,393,4,877838977
878,512,5,880867709
7,543,3,891351772
500,611,5,883873940
399,1139,4,882348974
881,357,5,876537457
658,844,3,875145667
890,229,2,882405059
453,276,5,877552564
62,22,4,879373820
495,11,5,888634536
758,480,5,881975213
823,231,3,878439337
398,493,5,875723337
58,491,4,891611593
796,496,5,892662223
223,423,3,891550684
936,286,5,886833794
587,262,4,892871069
293,98,4,888905898
385,506,2,879445291
733,151,4,879535694
908,709,4,879722490
848,689,1,887037584
303,81,4,879466866
232,589,3,888549790
399,754,3,882340242
263,31,4,891299387
299,212,4,878191889
488,633,5,891294334
267,214,4,878972342
181,20,1,878962919
391,328,3,877398552
345,234,4,884991831
236,692,4,890116670
125,208,3,879454244
882,185,5,879877245
487,431,3,883529593
880,120,2,880175503
6,170,4,883602574
498,496,3,881957905
102,502,3,888803738
276,230,4,882659602
666,496,4,880139149
455,1034,2,879110767
561,483,4,885807612
699,523,2,878883038
59,566,4,888206485
643,197,4,891446983
75,820,3,884050979
727,164,5,883711497
392,170,5,891039015
194,403,2,879527725
328,79,4,885047194
378,217,3,880332683
880,23,5,880175735
561,501,3,885808620
864,588,3,888887289
405,82,4,885547952
236,318,5,890116539
645,428,4,892054684
566,879,2,881649273
747,327,4,888638425
493,876,1,884129923
848,527,3,887038280
654,222,5,887863534
592,248,4,882608279
932,615,5,891249621
495,419,1,888632070
514,64,4,875462645
640,47,4,874777735
363,1013,3,891499875
738,144,5,892844079
805,273,2,883415418
262,609,3,879793736
234,842,4,892334045
843,83,3,879446948
361,705,5,879441416
620,225,3,889988281
235,211,5,889655162
567,12,4,882426508
495,162,3,888633351
518,820,2,876824218
472,73,4,875981317
541,627,4,883874749
889,515,5,880176807
454,161,4,888267198
13,798,2,882397974
532,186,4,891910189
899,427,5,884121267
698,435,3,886366980
43,151,4,875975613
913,428,3,881367151
271,172,5,885848616
214,318,4,892668249
293,678,2,888904439
442,231,3,883390609
56,22,5,892676376
746,186,4,885075497
13,396,3,882141727
7,570,3,891354639
823,150,4,878438058
342,246,4,874984480
537,652,3,886031074
178,12,5,882826162
21,437,1,874951858
643,5,3,891449741
711,241,4,879994536
537,972,3,886032123
417,82,4,879647326
615,269,4,879447500
160,195,4,876859413
472,161,5,875982149
919,264,3,875288362
398,199,4,875721548
624,870,4,879793155
425,300,2,878737512
236,333,3,890117748
497,167,2,879363111
401,210,4,891032976
363,62,2,891497639
664,89,5,878092649
189,639,4,893265893
577,1517,3,880475644
776,947,2,891628836
615,283,4,879448015
90,703,3,891384997
342,223,4,875318907
363,380,4,891496481
435,265,3,884131996
354,489,4,891217851
279,32,3,875298696
454,873,2,881958782
930,237,3,879534587
848,606,4,887038441
880,577,3,880175207
117,895,2,886019030
290,15,4,880474494
311,132,4,884365548
936,106,3,886833148
342,974,2,874984789
429,301,3,882387252
268,713,4,875742365
921,25,3,879379736
504,465,3,887909936
332,322,4,887916365
766,951,3,891310540
271,218,3,885849087
301,763,4,882074665
90,609,5,891384357
250,475,4,878089436
269,1101,4,891448120
597,300,5,875338983
254,588,3,886473701
707,173,2,886286380
712,498,3,874729935
200,176,5,884129627
848,511,4,887037822
868,1480,1,877111932
296,244,1,884196896
488,322,3,891293009
363,137,5,891495742
144,68,2,888105665
399,1228,3,882345500
239,488,5,889179033
795,169,5,880567884
704,211,5,891398726
320,231,2,884749411
345,1315,3,884994631
308,1028,2,887738972
18,276,5,880130829
807,252,4,893084689
605,288,5,879365158
711,676,5,876185812
450,1208,3,882399359
280,76,2,891700699
389,518,4,880087073
660,491,4,891199348
466,2,1,890284819
916,24,2,880843419
796,443,2,893202878
655,899,2,887433492
788,153,3,880868277
160,182,5,876770311
374,471,4,880393056
600,518,5,888451908
487,956,4,883530702
7,648,5,891351653
18,210,5,880131054
301,405,4,882074727
268,403,4,875309914
854,318,5,882813825
896,562,2,887161448
94,246,4,891724064
91,657,4,891439130
474,237,4,887915366
399,402,3,882344434
643,385,3,891449344
896,127,5,887158578
97,89,5,884238939
269,111,1,891446703
922,562,3,891450866
804,259,4,879440700
682,67,4,888523581
397,991,1,875063678
303,323,1,879466214
314,1221,3,877889927
328,531,4,885046455
885,685,3,885715671
663,741,4,889493351
276,496,4,882659476
553,1124,4,879948695
621,541,4,874964605
332,1011,3,887938631
422,326,3,875129523
697,300,5,882621431
805,387,3,881696905
347,82,5,881654269
632,186,5,879459738
648,181,5,882211066
457,77,4,882398345
647,405,4,876532747
886,147,5,876033228
486,257,3,879875315
472,66,5,875981158
313,1210,4,891032028
361,652,4,879440346
484,422,3,891195825
91,98,5,891439130
804,511,4,879442792
130,219,5,876252472
655,1062,3,887650979
405,437,1,885548435
659,498,3,891383733
524,310,4,884701677
643,249,3,891446323
292,2,4,881105778
561,751,3,885806779
751,25,5,889132252
886,79,5,876032884
374,234,4,880396256
13,567,1,882396955
457,111,3,882393384
533,236,4,890659276
916,939,3,880844694
807,1411,1,893082619
442,144,4,883390328
301,64,5,882075672
339,234,4,891032255
474,482,3,887925395
924,471,4,884371635
629,193,5,880117565
747,390,4,888640862
919,327,4,875288304
899,98,4,884121572
234,625,3,892336286
586,385,3,884058956
235,86,4,889656113
648,441,3,884883724
7,658,3,891352419
21,670,3,874951696
868,217,2,877109895
716,485,5,879795375
91,204,4,891438909
466,50,5,890284819
864,102,4,888890997
938,1016,3,891356799
804,379,3,879445465
592,480,4,882955662
296,961,5,884197287
95,472,5,879197329
94,1010,4,891721117
653,386,1,880152864
385,525,4,879444685
299,749,1,877618647
445,871,2,891200592
560,302,5,879975087
269,106,1,891451947
618,187,5,891307098
894,25,2,880416137
380,161,2,885480046
541,102,4,883874778
95,655,4,879198109
360,735,5,880356059
201,581,3,884140788
465,258,5,883529482
381,159,3,892696674
615,179,4,879447968
593,56,5,875658887
234,923,4,892078741
567,478,5,882426079
96,153,4,884403624
449,1367,4,879958976
705,755,5,883427691
766,810,2,891310620
838,191,5,887065709
10,13,3,877892050
605,300,2,879365101
625,214,4,891961632
472,400,5,892791062
432,315,5,889415763
389,72,3,880614164
429,25,4,882385985
13,262,4,881514876
896,124,4,887158830
727,98,4,883710152
1,47,4,875072125
405,695,1,885546287
922,450,4,891447876
347,1244,3,881653300
835,157,4,891033526
823,168,5,878437658
504,506,4,887910552
435,299,4,884130671
916,597,2,880843727
642,949,1,885605834
748,216,4,879454998
826,566,3,885690636
286,34,5,877534701
222,50,4,877563194
280,538,5,891700185
699,479,3,878883038
535,419,3,879618654
295,727,5,879517682
868,922,5,877106505
26,458,3,891352941
393,1053,3,889730011
727,538,3,883708066
128,218,3,879969244
903,664,4,891033755
655,357,4,887426864
290,153,3,880475310
634,50,4,877018347
43,692,5,883955884
653,182,3,878854051
201,179,5,884114471
343,9,5,876402738
157,100,5,886890650
830,96,3,891561673
451,359,2,879012721
747,1660,2,888640731
381,191,5,892696757
144,847,4,888104063
62,528,5,879375080
562,504,4,879196709
506,470,4,874873423
354,664,5,891217717
339,637,4,891035647
347,392,2,881654592
145,123,4,879161848
764,864,4,876243232
484,94,4,891195856
130,328,4,874953525
244,744,3,880606923
932,659,5,891250770
13,908,1,886302385
405,204,5,885544769
943,541,4,888639954
119,301,4,886176779
398,684,4,875908134
44,183,4,883613372
236,735,5,890116599
94,1220,3,891722678
664,7,3,878091393
85,382,4,879454820
342,499,5,875319912
198,81,5,884208326
303,801,1,879543679
130,295,3,874953698
109,200,2,880577734
541,235,1,883866049
592,1315,2,882609056
184,192,4,889908843
721,194,5,877138024
43,82,4,883955498
94,443,4,891721439
299,179,4,878191943
846,511,5,883947911
704,493,4,891397190
249,1073,4,879640918
279,380,4,889326161
207,187,5,877878688
354,152,3,891306974
887,305,5,881377532
450,287,4,887660504
213,985,3,878955164
738,81,4,875351092
615,683,1,879447642
847,1,3,878775523
450,386,4,882397049
417,1182,3,879648798
796,1046,3,893194607
627,175,1,879530110
130,1028,4,876250805
298,181,4,884125629
840,234,5,891204948
332,222,4,887916529
536,199,3,882359499
846,1530,2,883949335
930,126,5,879535392
417,382,2,880949941
796,64,4,892662400
763,702,3,878917877
826,399,4,885690790
627,144,2,879531158
429,1017,3,882385399
435,3,3,884133911
624,741,4,879792557
622,1181,4,882670367
503,58,4,880472565
292,223,5,881105516
11,94,3,891905324
790,431,3,885157159
235,192,4,889655298
506,530,5,874874110
648,107,4,882212200
934,605,4,891195288
825,307,4,880755305
615,1021,5,879448119
884,462,4,876859237
942,304,5,891282457
381,20,5,892696426
868,153,2,877105916
880,140,4,880243001
660,366,1,891405958
664,319,4,876523133
116,262,3,876751342
343,3,4,876406256
303,1228,2,879543459
303,479,5,879466572
774,44,1,888558343
222,455,3,877563437
13,893,3,882774005
535,198,4,879618850
627,100,5,879529702
397,58,5,885349202
210,135,5,887736352
457,219,4,882550304
279,547,1,875295812
7,156,5,891351653
655,113,3,891585477
429,531,5,882385729
684,728,2,878762243
344,12,5,884901024
342,175,5,874984207
514,729,4,886189841
110,231,1,886988664
500,59,4,883873528
545,182,3,883115423
618,356,2,891309608
407,258,4,884197027
927,82,2,879197269
389,506,4,879991330
234,749,3,891033772
325,542,2,891479962
846,794,5,883948495
592,546,4,882608500
523,95,4,883701800
727,747,2,883712519
60,485,4,883327222
44,55,4,878347455
610,143,5,888703290
426,481,5,879442892
60,405,4,883326958
514,385,3,886189965
450,10,4,882398567
89,216,5,879459859
807,472,4,892530625
307,197,4,877122115
903,845,1,891031450
561,285,4,885808715
664,655,3,876524097
307,286,3,881965984
653,38,3,880152955
307,431,4,877123333
321,705,3,879439812
181,1291,1,878963167
524,89,5,884634533
301,554,3,882078830
786,684,4,882843607
56,715,1,892911247
449,106,3,879958936
727,471,3,883709188
59,570,4,888205745
378,83,4,880045989
363,946,4,891498510
699,597,3,884152570
727,552,2,883712751
450,1037,2,882473760
95,366,4,880572628
514,154,4,875462689
478,433,3,889396330
933,73,4,874854629
347,76,5,881654679
493,974,3,884132914
643,7,4,891445354
903,528,4,892760784
474,617,3,887925620
95,226,4,879196513
116,539,2,886309573
145,258,4,875269755
64,232,2,889740154
267,202,5,878972398
1,9,5,878543541
639,59,3,891239658
487,94,3,884050838
561,1267,3,885809690
159,1254,1,884360361
846,79,4,883947630
823,229,3,878439211
826,161,3,885690677
323,273,4,878739355
561,239,3,885809336
617,17,1,883789507
144,258,4,888103371
92,176,5,875652981
311,849,3,884365781
458,99,4,886397110
130,627,5,875801496
59,136,3,888205336
330,66,5,876547533
903,177,4,891033541
416,568,4,878879861
456,1421,3,881374437
452,15,4,875275763
279,663,3,875310394
454,490,2,888266754
292,1142,4,881104481
653,194,3,880150260
416,1517,2,886320054
151,131,5,879525075
504,676,4,887908756
807,612,5,892528690
237,127,5,879376671
896,801,2,887161564
796,500,4,892761629
645,172,4,892054537
831,117,3,891354970
537,1404,2,886032204
417,428,3,879647966
318,482,5,884496156
587,260,4,892871284
347,241,3,881654386
496,141,3,876067493
293,451,3,888907245
151,945,5,879524419
488,496,4,891294246
207,520,4,879665302
385,663,4,879446431
749,405,2,878848673
197,4,3,891409981
144,286,4,888103370
854,170,4,882813537
57,125,3,883697223
181,875,3,878961623
262,99,3,879792262
807,550,5,892979747
222,102,2,878183043
798,832,4,875637822
843,53,2,879443442
292,602,4,881105481
647,255,4,876534131
830,79,4,891561607
503,321,2,879438024
798,577,2,875639441
452,201,1,875875685
393,763,5,887745086
658,96,4,875147873
624,305,4,891961140
795,1052,3,883255477
505,133,5,889334189
486,303,4,879874388
23,238,5,874785526
290,739,3,880475757
721,294,3,877137447
885,179,1,885714226
14,709,5,879119693
398,367,3,875717020
758,605,3,881977057
862,135,5,879304762
712,386,3,874956956
436,187,5,887768982
899,663,4,884122719
26,248,3,891377468
606,33,4,880928180
654,1035,4,887864697
244,66,4,880607683
497,1092,3,879363233
357,595,4,878951537
130,1220,5,876252343
194,134,2,879521719
447,9,2,878854195
233,357,5,877661553
629,328,3,880116103
712,366,5,874956713
896,763,2,887161199
1,95,4,875072303
158,803,3,880134848
671,12,5,883546120
330,121,4,876544582
188,651,4,875073408
545,546,3,879901281
897,240,4,879993823
5,398,2,875636167
234,294,3,891033715
62,12,4,879373613
347,501,4,881654410
782,1082,3,891500230
880,17,3,880174808
327,168,4,887820828
488,136,4,891294158
838,596,5,887064275
188,553,4,875071775
664,223,4,876523654
553,484,5,879949324
698,507,4,886366611
782,878,3,891498918
417,47,3,879648004
825,276,1,880756575
882,98,5,879865750
128,133,5,879967248
291,202,4,874871736
561,656,4,885807455
577,402,4,880475318
222,218,5,878182370
536,423,4,882360601
595,336,2,886920966
118,200,5,875384647
60,174,4,883326497
535,187,2,879617701
486,333,2,879873973
255,685,3,883216845
383,166,4,891192858
524,178,3,884634968
847,180,2,878939945
405,562,1,885548137
913,461,4,881725816
222,527,4,878183110
363,39,4,891495339
642,41,3,885605347
128,485,3,879966895
653,1012,4,878854852
883,213,2,891693058
889,381,4,880180784
790,940,3,885157928
301,53,1,882078883
733,324,4,879535694
536,54,2,882364876
533,126,4,879192414
913,209,2,881367150
497,358,4,878759378
833,135,4,875123677
426,418,3,879444871
194,205,3,879524291
276,157,5,874790773
826,510,4,885690677
235,96,4,889654971
708,685,3,877326158
342,240,3,875318629
141,100,4,884584688
85,319,4,879452334
425,324,3,878737657
459,15,4,879563102
303,326,2,879466116
373,403,3,877106741
151,755,3,879543366
308,512,5,887736584
56,1,4,892683248
7,588,4,891352261
495,89,3,888632888
871,813,3,888193136
116,1220,2,876453865
653,576,1,880152955
887,929,1,881379059
381,778,4,892697066
933,265,4,874854697
499,198,5,885599682
360,520,4,880355448
665,248,4,884292068
72,654,4,880037461
682,196,5,888523581
407,288,4,890687293
271,216,5,885848672
595,930,2,886921870
746,566,4,885075367
57,56,3,883698646
246,930,2,884924764
378,287,2,880044802
533,525,3,879191770
821,560,3,874793773
805,259,1,879971049
401,356,4,891033122
299,488,4,877881508
318,628,4,884494757
389,154,3,880087200
493,528,5,884132246
1,246,5,874965905
840,66,3,891209509
160,328,3,878078096
643,203,4,891446956
389,945,4,880165070
805,432,5,881695527
397,50,5,885349955
865,926,1,880144405
506,655,4,874873892
886,544,4,876031850
378,148,4,880044944
766,550,3,891310210
637,300,3,882900888
655,1099,3,887428965
416,126,5,893213103
562,132,4,879195721
222,72,4,878183311
497,252,3,879310650
87,449,3,879876110
453,1157,2,888206576
591,740,4,891039974
823,204,4,878438930
449,702,5,880410778
128,387,2,879968774
83,215,4,880307940
642,628,3,891317897
347,91,1,881654679
551,796,4,892785264
13,894,1,883670742
886,1228,2,876034228
56,25,4,892911166
921,1034,3,879380457
457,133,4,882547820
532,24,5,892867296
347,151,3,881652480
484,28,5,880937193
363,588,2,891495339
347,127,5,881652434
354,511,4,891217340
798,21,5,875554953
394,402,4,880888775
234,77,3,892333890
222,1029,1,881060608
905,1051,2,884984329
881,483,4,876537418
650,601,3,891386964
908,205,3,879722901
454,875,1,888266433
255,5,2,883216599
293,1229,1,888907210
456,580,4,881374767
642,1032,4,886569012
28,145,3,881961904
128,506,4,879968125
249,22,5,879572926
178,249,3,884836855
653,198,4,880151426
249,7,5,879572760
63,748,4,875747010
805,226,3,881694978
450,491,3,882373297
889,77,3,880182359
269,402,2,891448697
627,546,3,879531429
119,235,5,874774956
328,518,2,885048198
405,730,1,885545975
705,568,5,883428058
95,82,3,879196408
653,659,1,880150330
521,163,3,884478483
659,136,5,891331874
325,517,4,891478219
587,687,1,892871683
592,969,4,882956718
13,868,5,882139901
758,355,4,888461050
387,773,4,886481800
749,184,2,878848137
650,430,4,891382138
526,273,2,885682562
60,95,4,883327799
323,298,4,878739275
393,717,3,887745086
234,98,4,892078567
795,17,2,883252686
290,54,3,880475218
141,984,4,886447880
833,943,4,875124382
405,768,3,885548932
786,423,5,882843150
716,430,5,879796620
128,181,4,879966954
826,226,4,885690677
807,313,5,892527050
429,423,4,882387757
119,459,4,887038711
619,195,5,885954019
293,521,3,888906288
618,423,5,891309886
63,1011,1,875747731
796,231,3,893048622
826,2,3,885690713
455,127,5,879111586
437,736,5,881001888
472,185,5,875980081
881,177,4,876537900
655,1161,3,887426446
527,187,5,879455999
487,22,5,883445495
554,411,3,876231886
405,85,4,885547407
222,1041,3,881060155
629,223,5,880117813
95,747,5,880573288
621,122,2,880738838
650,196,4,891370998
334,230,4,891548808
524,898,4,884701702
5,391,4,875636167
796,432,2,893218728
653,310,4,884405406
399,969,3,882346728
389,1050,4,879991242
568,478,4,877907235
526,408,5,885682562
95,518,4,888954076
766,503,3,891309329
472,625,4,875981968
301,157,2,882076021
493,109,4,884130416
711,216,4,879993149
119,1262,3,890627252
233,135,4,877661881
919,11,4,875373582
938,255,1,891356329
586,239,3,884067058
474,526,5,887927339
892,233,5,886610049
886,63,3,876033015
10,475,4,877888545
864,443,4,888890639
933,231,1,874939031
798,87,3,875639680
429,591,3,882385663
916,173,4,880844332
339,1240,5,891033855
299,251,5,877877434
600,450,4,888453144
42,1043,2,881108633
301,367,4,882076619
748,200,3,879454522
568,497,2,877907092
122,28,4,879270084
545,25,2,880348933
721,301,4,877136358
447,300,4,878854011
942,678,3,891282673
305,302,4,886307860
373,136,4,877099091
671,184,3,884035775
721,989,3,877137527
782,1610,1,891500230
863,259,1,889289240
373,625,4,877104086
749,292,4,878846384
537,399,2,886032246
318,88,4,884496367
374,237,5,880392717
64,405,3,889739288
416,291,4,878879275
148,70,5,877021271
429,789,4,882385443
892,153,5,886609793
10,294,3,879163524
89,724,4,879460027
773,288,2,888538199
796,1037,2,893047967
881,542,1,876538763
708,225,2,892719172
840,216,4,891205123
437,417,5,880143482
807,199,5,892528374
533,380,4,879438510
